factory_id,company_name,primary_category,product_keywords,oem_signal,odm_signal,certification_signal,location_signal,mvp_fit,source_url,verification_status,next_action,notes
F092,주식회사 한국에프에스,소스 원료/개발,"짜장소스,짬뽕소스,튀김가루,소스개발,카피",미확인,미확인,미확인,미확인,B,https://www.foodpolis.kr/fbip/co/mat/info/srch/list.do,공공DB확인,"소스 개발실과 OEM 가능 여부 확인","푸드이음 공급품목·소스 개발 특장점 공개"
F093,원일그룹,식품 원료/소스 OEM/ODM,"소스,조미식품,중식소스,양식소스,원료소재",Y,Y,미확인,미확인,B,https://www.wonilfood.com/data/bbsData/17060801051.pdf,공식자료확인,"소스 원료·완제품 생산 범위 확인","브로슈어 기준 식품 OEM/ODM 회사 공개"
F094,(주)예우당에프에스,프랜차이즈 소스 OEM/ODM,"떡볶이소스,갈비소스,치킨소스,염지제,조리용소스",Y,Y,HACCP,미확인,B,https://www.jobploy.kr/ko/company/yewoodang-fs-co-ltd,기업정보확인,"프랜차이즈 전용 소스 후보로 상담","소스 OEM/ODM 제조 및 HACCP 기업정보 공개"
F095,팡마니,베이커리/HMR/밀키트 제조,"베이커리,식사대용,HMR,밀키트",미확인,미확인,HACCP,미확인,C,https://pangmani.com/Company-Introduction-1,공식페이지확인,"베이커리·식사대용 HMR 후보 확인","HACCP 시설 기반 베이커리·HMR·밀키트 생산 공개"
F096,마고푸드랩,디저트 OEM/ODM,"케이크,파운드,티라미수,베이글,냉동생지,미트파이,디저트",Y,Y,HACCP,미확인,A,https://margofoodlab.com/oem.html,공식페이지확인,"카페·프랜차이즈 디저트 OEM 후보 상담","HACCP 자체 제조시설 기반 디저트 OEM/ODM 공개"
F097,골든브라운,베이커리/디저트 주문생산,"카페디저트,베이커리,주문생산,OEM,ODM",Y,Y,HACCP,미확인,B,https://www.goldenbrown.co.kr/oem/,공식페이지확인,"카페 디저트 대량생산 조건 확인","HACCP 인증 및 주문생산 전문 회사 공개"
F098,율성푸드랩,견과스프레드/김/과자 제조,"견과류스프레드,김,과자,OEM,ODM",Y,Y,HACCP,미확인,A,https://yulsungfoodlab.com/Foodmanufacturing,공식페이지확인,"견과 스프레드·스낵 Case 001 후보 확인","자체 공장과 OEM/ODM 기반 상품 개발 공개"
F099,튤립인터내셔널,음료 OEM/ODM,"알로에음료,PET,탄산,비탄산,소프트드링크",Y,Y,"HACCP,FSSC22000,ISO22000,FDA",미확인,B,https://www.tulipint.com/%EB%B3%B5%EC%A0%9C-technology-facility?lang=ko,공식페이지확인,"음료 카테고리 확장 후보로 분리","음료 OEM/ODM 및 글로벌 인증 공개"
F100,진태식품,김스낵 OEM/ODM,"김스낵,조미김,식재료,제품개발",Y,Y,미확인,미확인,B,https://www.jintaefood.com/blank-3,공식페이지확인,"김스낵 PB/OEM 가능 범위 확인","김스낵 제품개발 OEM/ODM 공개"
F101,자연과사람들,음료 OEM/ODM,"아셉틱음료,두유,유가공,기능성음료",Y,Y,"HACCP,FSSC22000,ISO9001,ISO22000",미확인,B,https://www.innp.co.kr/about/ceo/,공식페이지확인,"음료 대형 OEM/ODM 후보로 분리","원스톱 음료 OEM/ODM 전문 기업 공개"
F102,서울F&B,음료 OEM/ODM,"음료,유가공,두유,커피,아셉틱,건강기능식품",Y,Y,미확인,강원 원주/횡성,B,https://www.seoulfnb.com/ko,공식페이지확인,"음료·건기식 음료 대형 후보로 분리","OEM/ODM Beverage Manufacturer 공개"
F103,삼양패키징,아셉틱 음료 OEM/ODM,"아셉틱PET,무균충전,음료,OEM,ODM",Y,Y,미확인,충북 광혜원,B,https://www.samyangpackaging.co.kr/kr/business/aseptic-filling,공식페이지확인,"아셉틱 음료 대형 생산 후보로 분리","Aseptic Filling OEM/ODM 프로세스 공개"
F104,씨알푸드,시리얼/시리얼바 OEM/ODM,"시리얼,시리얼바,프로틴바,곡물가공,스낵",Y,Y,"HACCP,GMP,유기가공식품",미확인,A,https://www.crfood.kr/page/22,공식페이지확인,"프로틴바·시리얼바 Case 001 후보 상담","ODM/OEM 및 시리얼바 제품군 공개"
F105,스포츠바이오텍,단백질식품 OEM,"단백질쉐이크,프로틴,체중조절식품,건강기능식품,일반식품",Y,미확인,미확인,미확인,A,https://sportsbiotec.com/,공식페이지확인,"프로틴 쉐이크·건강분말 후보 확인","건강기능식품·일반식품 OEM 생산 공개"
F106,삼아인터내셔날,과자/시리얼 제조,"과자류,시리얼,체중조절용조제식품,OEM",Y,미확인,HACCP,미확인,B,https://www.samah.co.kr/develop/cms/?m_mode=view&pds_no=2022122609181007914,공식페이지확인,"시리얼·과자 OEM 가능 범위 확인","과자류 OEM 생산 및 HACCP 이력 공개"
F107,네추럴웨이,건강기능식품 OEM/ODM,"건강기능식품,액상,음료,캡슐,정제,분말",Y,Y,HACCP,경기 포천,B,https://www.naturalway.co.kr/kr/company/history.php,공식페이지확인,"액상·음료형 건기식 후보 확인","OEM/ODM 상담 및 HACCP/GMP 음료라인 이력 공개"
F108,다원바이오텍,건강기능식품/일반식품 OEM/ODM,"분말,과립,환,건강기능식품,일반식품",Y,Y,미확인,미확인,B,https://wellfiber.com/oem-odm/,공식페이지확인,"분말·환 제형 후보로 상담","건강기능식품/일반식품 OEM/ODM 공개"
F109,큐어드,식품원료/제품개발 OEM/ODM,"식품원료,식물성단백질,발효곡물,소분,제형,포장",Y,Y,미확인,미확인,B,https://www.cured.co.kr/oem%C2%B7odm/,공식페이지확인,"원료 소재와 제형·포장 파트너 가능성 확인","식품원료 및 제품 개발 OEM/ODM 공개"
F110,에스디에스코리아,김/김스낵 OEM/ODM,"조미김,도시락김,김스낵,B2B,수출",Y,Y,미확인,미확인,B,https://sdskorea.co.kr/business/kfood.php,공식페이지확인,"김스낵 수출형 후보 확인","K-Food 김 제품 OEM/ODM 커스터마이징 공개"
F111,비에이치앤바이오,소스 OEM/ODM,"교촌소스,프랜차이즈소스,소스,OEM,ODM",Y,Y,"FSSC22000,HACCP,ISO22000",충북 진천,B,https://www.youthdaily.co.kr/news/article.html?no=187448,보도확인,"대형 프랜차이즈 소스 후보로 분리","국내 식품 대기업·협력사 소스 OEM/ODM 생산 보도"
F112,네오팜,음료 OEM/ODM,"음료,건강기능음료,OEM,ODM",Y,Y,HACCP,미확인,B,https://factory-platform.com/manufacturer?category_code=&is_sub=y&nature_url=manufacturer&orderBy=1&page=2&status=y&tpf=&url=manufacturer,플랫폼확인,"음료 OEM/ODM 품목과 설비 확인","팩토리플랫폼 음료 OEM/ODM 전문 제조업체 등재"
F113,농업회사법인 꼬숨식품(주),오일 OEM/ODM,"참기름,들기름,특수오일,농산가공",Y,Y,HACCP,미확인,B,https://factory-platform.com/manufacturer?category_code=10&tpf=product%2Flist,플랫폼확인,"오일 원료·소스 소재 후보 확인","HACCP 인증 오일 OEM/ODM 전문 제조업체 공개"
F114,(주)로열푸드코리아,김치/절임/반찬 제조,"김치,절임류,반찬류,HACCP",미확인,미확인,HACCP,미확인,C,https://factory-platform.com/manufacturer?category_code=10&tpf=product%2Flist,플랫폼확인,"반찬·절임류 HMR 확장 후보로 보관","HACCP 인증 김치·절임류·반찬류 제조 공개"
F115,에이치앤티(HnT),누룽지/현미스낵 제조,"누룽지,현미스낵,유기농현미,스낵",미확인,미확인,HACCP,미확인,A,https://factory-platform.com/manufacturer?category_code=&is_sub=y&nature_url=manufacturer&orderBy=1&page=2&status=y&tpf=&url=manufacturer,플랫폼확인,"저당·건강스낵 Case 001 후보 확인","오리농법 유기농 현미 스낵 누룽지 제조 공개"
F116,(주)제이브이디저트,디저트 제조,"디저트,제과제빵,카페디저트",미확인,미확인,미확인,미확인,B,https://factory-platform.com/manufacturer?category_code=&is_sub=y&nature_url=manufacturer&orderBy=3&page=18&status=y&tpf=&url=manufacturer,플랫폼확인,"디저트 OEM/ODM 가능 여부 확인","디저트 전문 제조업체 등재"
F117,(주)미트코리아,HMR/원팩 OEM/ODM,"HMR,원팩,축산물,소스,가공",Y,Y,미확인,미확인,C,https://factory-platform.com/manufacturer?category_code=19&tpf=product%2Flist,플랫폼확인,"축산 원팩 HMR 후보로 보관","HMR·원팩 제품 OEM/ODM 전문 제조업체 공개"
F118,코어그린,분말육수/조미식품 OEM/ODM,"천연분말육수,국물베이스,천연조미분말,시즈닝,클린라벨",Y,Y,"HACCP,FSSC22000,VEGAN",미확인,A,https://factory-platform.com/manufacturer?category_code=16&tpf=product%2Flist,플랫폼확인,"클린라벨 시즈닝·분말육수 후보 상담","분말 조미식품 OEM/ODM 및 인증 공개"
F119,휴오스케이,바닐라 시럽 제조,"바닐라시럽,소스,원료,HACCP",미확인,미확인,HACCP,미확인,B,https://factory-platform.com/manufacturer?category_code=16&is_sub=y&nature_url=manufacturer&orderBy=1&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"카페 시럽·소스 후보 확인","바닐라 시럽 전문 제조회사 공개"
F120,(주)푸드야,냉동과일/냉동야채 제조,"냉동과일,냉동야채,건조과일,후레이크,튀김,로스팅",미확인,미확인,미확인,미확인,C,https://factory-platform.com/manufacturer?category_code=16&is_sub=y&nature_url=manufacturer&orderBy=1&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"원료·토핑 후보로 보관","냉동과일/냉동야채 전문 제조업체 공개"
F121,(주)레인보우에프에스,소스 제조,"소스,젊은감각,프랜차이즈",미확인,미확인,미확인,미확인,B,https://www.factory-platform.com/manufacturer?category_code=&is_sub=y&nature_url=manufacturer&orderBy=3&page=18&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"프랜차이즈 소스 가능 여부 확인","소스 전문 제조업체 등재"
F122,(주)춘천장에프앤비,육개장 밀키트 제조,"육개장,밀키트,HMR,축산물,가공",미확인,미확인,미확인,미확인,C,https://www.factory-platform.com/manufacturer?category_code=&is_sub=y&nature_url=manufacturer&orderBy=3&page=18&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"한식 밀키트 HMR 후보로 보관","육개장 밀키트 전문 제조업체 공개"
F123,(주)선도식품,한식/일식 소스 OEM/ODM,"한식소스,일식소스,소스,OEM,ODM",Y,Y,미확인,미확인,A,https://www.factory-platform.com/manufacturer?category_code=&is_sub=y&nature_url=manufacturer&orderBy=3&page=18&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"소스 Case 003 후보 상담","한식/일식 소스 OEM/ODM 전문 제조업체 공개"
F124,(주)엠제이글로벌,커피 OEM/ODM,"원두,드립백,더치커피,콜드브루,캔시머",Y,Y,HACCP,미확인,B,https://www.factory-platform.com/manufacturer?category_code=13&tpf=product%2Flist,플랫폼확인,"커피/음료 확장 후보 확인","원두·드립백·더치커피 OEM/ODM 제조업체 공개"
F125,(주)하우스원푸드,제과제빵 제조,"제과제빵,커피,HACCP",미확인,미확인,HACCP,미확인,B,https://www.factory-platform.com/manufacturer?category_code=13&tpf=product%2Flist,플랫폼확인,"베이커리 OEM 가능 범위 확인","HACCP 제과제빵/커피 제조업체 공개"
F126,파우더컴퍼니,음료 파우더 제조,"음료파우더,카페파우더,제과제빵/커피",미확인,미확인,미확인,미확인,A,https://www.factory-platform.com/manufacturer?category_code=13&tpf=product%2Flist,플랫폼확인,"분말 음료 Case 002 후보 확인","음료 파우더 전문 제조업체 공개"
F127,(주)푸드코아,제과제빵/커피 제조,"제과제빵,커피,식품제조",미확인,미확인,미확인,미확인,B,https://www.factory-platform.com/manufacturer?category_code=&field=content&is_sub=y&keyword=&nature_url=manufacturer&orderBy=3&page=17&s_area=&status=y&tpf=&url=manufacturer,플랫폼확인,"제과제빵 OEM 가능 여부 확인","제과제빵/커피 제조사 등재"
F128,보은푸드,탕류 제조,"탕류,HMR,가공",미확인,미확인,미확인,미확인,C,https://www.factory-platform.com/manufacturer?category_code=&field=content&is_sub=y&keyword=&nature_url=manufacturer&orderBy=3&page=17&s_area=&status=y&tpf=&url=manufacturer,플랫폼확인,"탕류 HMR 후보로 보관","탕류 전문 제조기업 공개"
F129,해돈계푸드,직화 원팩 제조,"숯불직화,원팩,축산물,HMR",미확인,미확인,미확인,미확인,C,https://www.factory-platform.com/manufacturer?category_code=&field=content&is_sub=y&keyword=&nature_url=manufacturer&orderBy=3&page=17&s_area=&status=y&tpf=&url=manufacturer,플랫폼확인,"직화 원팩 HMR 후보로 보관","숯불 직화 원팩 전문 제조업체 공개"
F130,(주)라움푸드,갈비찜/찜닭 제조,"갈비찜,찜닭,축산물,HMR",미확인,미확인,미확인,미확인,C,https://www.factory-platform.com/manufacturer?category_code=&field=content&is_sub=y&keyword=&nature_url=manufacturer&orderBy=3&page=17&s_area=&status=y&tpf=&url=manufacturer,플랫폼확인,"축산 HMR 후보로 보관","갈비찜·찜닭 전문 제조업체 공개"
F131,(주)진성바이오,소스/향신료 제조,"소스,향신료,시즈닝,이슬나라",미확인,미확인,미확인,미확인,B,https://www.factory-platform.com/manufacturer?category_code=&field=content&is_sub=y&keyword=&nature_url=manufacturer&orderBy=3&page=17&s_area=&status=y&tpf=&url=manufacturer,플랫폼확인,"소스·시즈닝 Case 003 후보 확인","소스·향신료 전문 제조업체 공개"
F132,영흥식품(주),소스/가공/원료 제조,"소스,가공,원료",미확인,미확인,미확인,미확인,B,https://www.factory-platform.com/manufacturer?category_code=&field=content&is_sub=y&keyword=&nature_url=manufacturer&orderBy=3&page=17&s_area=&status=y&tpf=&url=manufacturer,플랫폼확인,"소스·원료 후보로 세부 품목 확인","소스·가공·원료 제조사 등재"
F133,브레드107,빵/냉동생지 제조,"빵,냉동생지,완제품,수출,제과제빵",미확인,미확인,HACCP,미확인,B,https://factory-platform.com/community?category=N0tDYzZyTzg3S0NjNjdtMUwreTdwTzJVdkE9PQ%3D%3D,커뮤니티확인,"냉동생지 OEM 가능 범위 확인","HACCP 빵·냉동생지 제조 게시글 공개"
F134,델리베이,냉동생지 제조,"버터크로아상,페스츄리시트,냉동생지,제과제빵",미확인,미확인,HACCP,미확인,B,https://factory-platform.com/community?category=N0tDYzZyTzg3S0NjNjdtMUwreTdwTzJVdkE9PQ%3D%3D,커뮤니티확인,"냉동생지 제조 조건 확인","HACCP 냉동생지 전문 제조 게시글 공개"
F135,(주)장생도라지,젤리스틱/레토르트 OEM/ODM,"젤리스틱,도라지,레토르트파우치,건강식품",Y,Y,HACCP,경남 하동,B,https://jangsaeng.clickn.co.kr/pages/oemodm,공식페이지확인,"젤리스틱·건강식품 스틱 제형 후보 확인","젤리스틱 전문 생산과 HACCP 생산환경 공개"
F136,에스디푸드,기능성 구미/젤리 OEM/ODM,"기능성구미,젤리,스틱젤리,초콜릿,캔디",Y,Y,"HACCP,GMP,FSSC22000,HALAL,VEGAN",미확인,A,https://sdfoods.co.kr/index.php,공식페이지확인,"기능성 구미·스틱젤리 Case 002 후보 상담","기능성 구미 OEM/ODM 전문기업 및 인증 공개"
F137,다이식품,캔디/젤리 OEM/ODM,"캔디,젤리,소프트캔디,스낵",Y,Y,HACCP,미확인,A,https://daifood.co.kr/,공식페이지확인,"캔디·젤리 소량/대량 OEM 조건 확인","60년 전통 캔디·젤리 OEM/ODM 전문 제조업체 공개"
F138,웰팜,건강즙/음료 OEM/ODM,"건강즙,두류가공품,음료,농축,추출",Y,Y,미확인,충북 음성,B,https://www.well-farm.co.kr/%EB%B3%B5%EC%A0%9C-%EC%83%9D%EC%82%B0-%EC%84%A4%EB%B9%84,공식페이지확인,"건강즙·액상 음료 OEM 후보 확인","생산/OEM 및 OEM(ODM) 업무 공개"
F139,제이와이네추럴,식품 OEM/ODM,"콤부차,효소식품,생식,두류가공품,음료베이스,스틱포장",Y,Y,"HACCP,유기가공식품,VEGAN,HALAL,FDA",미확인,A,https://jynatural.co.kr/jynatural/company/history,공식페이지확인,"콤부차·효소·스틱포장 Case 002 후보 확인","식품 OEM/ODM 전문생산기업 및 HACCP 인증 이력 공개"
F140,맑은내일,건강즙/음료/발효식품 OEM/ODM,"통건강즙,액상차,과채주스,음료,전통주,발효식품",Y,Y,HACCP,경남 창원,B,https://www.malgeunaeil.co.kr/22,공식페이지확인,"액상차·과채주스 OEM/ODM 가능 범위 확인","OEM/ODM 문의와 HACCP 인증 공개"
F141,(유)신우S&F,식품 OEM/ODM,"식품제조,품질관리,OEM,ODM,HACCP",Y,Y,HACCP,미확인,B,https://www.sinwoosnf.co.kr/factory/systems,공식페이지확인,"주력 품목과 생산 가능 범위 확인","OEM/ODM 전문기업 및 HACCP 품질관리시스템 공개"
F142,(주)더젓갈,젓갈 OEM/ODM,"젓갈,수산가공,수출,OEM,ODM",Y,Y,"HACCP,FSSC22000,FDA,EU",미확인,C,https://www.bjfood.co.kr/mobile/design/subpage/customer.php?id=454&mode=view&page=1&table=UT1418210665,공식공지확인,"젓갈·수산가공 수출형 후보로 보관","젓갈 제조 및 수출 OEM/ODM 전문기업 공지 공개"
F143,그린푸드,냉동 가공식품 OEM/ODM,"냉동식품,튀김류,HMR,메뉴형제품",Y,Y,미확인,미확인,B,https://greenfd.co.kr/,공식페이지확인,"냉동 HMR·튀김류 후보 상담","OEM/ODM 맞춤형 냉동식품 제품 개발 공개"
